ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-22 09:00:00+00:00,34,1,42002219,108.8125,108.84375,108.765625,108.8125,42233,ZN.v.0
2025-01-22 10:00:00+00:00,34,1,42002219,108.796875,108.8125,108.75,108.765625,27420,ZN.v.0
2025-01-22 11:00:00+00:00,34,1,42002219,108.78125,108.796875,108.71875,108.71875,25592,ZN.v.0
2025-01-22 12:00:00+00:00,34,1,42002219,108.71875,108.796875,108.671875,108.796875,51934,ZN.v.0
2025-01-22 13:00:00+00:00,34,1,42002219,108.796875,108.84375,108.734375,108.796875,72489,ZN.v.0
2025-01-22 14:00:00+00:00,34,1,42002219,108.8125,108.84375,108.65625,108.6875,115131,ZN.v.0
2025-01-22 15:00:00+00:00,34,1,42002219,108.671875,108.78125,108.5625,108.578125,129558,ZN.v.0
2025-01-22 16:00:00+00:00,34,1,42002219,108.5625,108.640625,108.5,108.515625,135120,ZN.v.0
2025-01-22 17:00:00+00:00,34,1,42002219,108.515625,108.5625,108.4375,108.46875,137000,ZN.v.0
2025-01-22 18:00:00+00:00,34,1,42002219,108.46875,108.53125,108.46875,108.53125,83835,ZN.v.0
2025-01-22 19:00:00+00:00,34,1,42002219,108.515625,108.578125,108.515625,108.546875,132839,ZN.v.0
2025-01-22 20:00:00+00:00,34,1,42002219,108.5625,108.640625,108.53125,108.546875,114478,ZN.v.0
2025-01-22 21:00:00+00:00,34,1,42002219,108.546875,108.5625,108.46875,108.484375,63688,ZN.v.0
2025-01-22 23:00:00+00:00,34,1,42002219,108.484375,108.53125,108.46875,108.53125,7540,ZN.v.0
2025-01-23 00:00:00+00:00,34,1,42002219,108.53125,108.546875,108.5,108.546875,6931,ZN.v.0
2025-01-23 01:00:00+00:00,34,1,42002219,108.546875,108.546875,108.5,108.515625,13200,ZN.v.0
2025-01-23 02:00:00+00:00,34,1,42002219,108.5,108.546875,108.5,108.546875,4443,ZN.v.0
